label,backend,ep,ml_compute_units,model_format,static_shapes,batch_size,iteration,latency_ms,per_item_latency_ms
tokenizer-use_fast-True,tokenizer,,,,,1,28,0.2266249939566478,0.2266249939566478
tokenizer-use_fast-True,tokenizer,,,,,1,29,0.25425000058021396,0.25425000058021396
tokenizer-use_fast-True,tokenizer,,,,,1,30,0.23704200430074707,0.23704200430074707
tokenizer-use_fast-True,tokenizer,,,,,1,31,0.22733300284016877,0.22733300284016877
tokenizer-use_fast-True,tokenizer,,,,,1,32,0.31195799965644255,0.31195799965644255
tokenizer-use_fast-True,tokenizer,,,,,1,33,0.3318329981993884,0.3318329981993884
tokenizer-use_fast-True,tokenizer,,,,,1,34,0.30862499988870695,0.30862499988870695
tokenizer-use_fast-True,tokenizer,,,,,1,35,0.2894159988500178,0.2894159988500178
tokenizer-use_fast-True,tokenizer,,,,,1,36,0.24716599727980793,0.24716599727980793
tokenizer-use_fast-True,tokenizer,,,,,1,37,0.3372089995536953,0.3372089995536953
tokenizer-use_fast-True,tokenizer,,,,,1,38,0.24316700000781566,0.24316700000781566
tokenizer-use_fast-True,tokenizer,,,,,1,39,0.2538330008974299,0.2538330008974299
tokenizer-use_fast-True,tokenizer,,,,,1,40,0.4093750030733645,0.4093750030733645
tokenizer-use_fast-True,tokenizer,,,,,1,41,0.31445800414076075,0.31445800414076075
tokenizer-use_fast-True,tokenizer,,,,,1,42,0.5475409998325631,0.5475409998325631
tokenizer-use_fast-True,tokenizer,,,,,1,43,0.46387499605771154,0.46387499605771154
tokenizer-use_fast-True,tokenizer,,,,,1,44,0.06374999793479219,0.06374999793479219
tokenizer-use_fast-True,tokenizer,,,,,1,45,0.5915420042583719,0.5915420042583719
tokenizer-use_fast-True,tokenizer,,,,,1,46,0.4345840061432682,0.4345840061432682
tokenizer-use_fast-True,tokenizer,,,,,1,47,0.4407919986988418,0.4407919986988418
tokenizer-use_fast-True,tokenizer,,,,,1,48,0.4024579975521192,0.4024579975521192
tokenizer-use_fast-True,tokenizer,,,,,1,49,0.38345799839589745,0.38345799839589745
tokenizer-use_fast-True,tokenizer,,,,,1,50,0.3724999987753108,0.3724999987753108
tokenizer-use_fast-True,tokenizer,,,,,1,51,0.32033400202635676,0.32033400202635676
tokenizer-use_fast-True,tokenizer,,,,,1,52,0.40108300163410604,0.40108300163410604
tokenizer-use_fast-True,tokenizer,,,,,1,53,0.3288329971837811,0.3288329971837811
tokenizer-use_fast-True,tokenizer,,,,,1,54,0.338167003064882,0.338167003064882
tokenizer-use_fast-True,tokenizer,,,,,1,55,0.3516249998938292,0.3516249998938292
tokenizer-use_fast-True,tokenizer,,,,,1,56,0.2833749967976473,0.2833749967976473
tokenizer-use_fast-True,tokenizer,,,,,1,57,0.2452080007060431,0.2452080007060431
tokenizer-use_fast-True,tokenizer,,,,,1,58,0.31583399686496705,0.31583399686496705
tokenizer-use_fast-True,tokenizer,,,,,1,59,0.3184590023010969,0.3184590023010969
tokenizer-use_fast-True,tokenizer,,,,,1,60,0.3398750050109811,0.3398750050109811
tokenizer-use_fast-True,tokenizer,,,,,1,61,0.6412910006474704,0.6412910006474704
tokenizer-use_fast-True,tokenizer,,,,,1,62,0.35154200304532424,0.35154200304532424
tokenizer-use_fast-True,tokenizer,,,,,1,63,0.4131659952690825,0.4131659952690825
tokenizer-use_fast-True,tokenizer,,,,,1,64,0.30604199855588377,0.30604199855588377
tokenizer-use_fast-True,tokenizer,,,,,1,65,0.3499169979477301,0.3499169979477301
tokenizer-use_fast-True,tokenizer,,,,,1,66,0.4946670014760457,0.4946670014760457
tokenizer-use_fast-True,tokenizer,,,,,1,67,0.46750000183237717,0.46750000183237717
tokenizer-use_fast-True,tokenizer,,,,,1,68,0.39649999962421134,0.39649999962421134
tokenizer-use_fast-True,tokenizer,,,,,1,69,0.31191699963528663,0.31191699963528663
tokenizer-use_fast-True,tokenizer,,,,,1,70,0.2739169940468855,0.2739169940468855
tokenizer-use_fast-True,tokenizer,,,,,1,71,0.13045800005784258,0.13045800005784258
tokenizer-use_fast-True,tokenizer,,,,,1,72,0.2450419997330755,0.2450419997330755
tokenizer-use_fast-True,tokenizer,,,,,1,73,0.4408329987199977,0.4408329987199977
tokenizer-use_fast-True,tokenizer,,,,,1,74,0.41229199996450916,0.41229199996450916
tokenizer-use_fast-True,tokenizer,,,,,1,75,0.4313750032451935,0.4313750032451935
tokenizer-use_fast-True,tokenizer,,,,,1,76,0.39187499351100996,0.39187499351100996
tokenizer-use_fast-True,tokenizer,,,,,1,77,0.3100000030826777,0.3100000030826777
tokenizer-use_fast-True,tokenizer,,,,,1,78,0.2525000018067658,0.2525000018067658
tokenizer-use_fast-True,tokenizer,,,,,1,79,0.2989589993376285,0.2989589993376285
tokenizer-use_fast-True,tokenizer,,,,,1,80,0.2662499973666854,0.2662499973666854
tokenizer-use_fast-True,tokenizer,,,,,1,81,0.3023750032298267,0.3023750032298267
tokenizer-use_fast-True,tokenizer,,,,,1,82,0.23941600375110283,0.23941600375110283
tokenizer-use_fast-True,tokenizer,,,,,1,83,0.2443329940433614,0.2443329940433614
tokenizer-use_fast-True,tokenizer,,,,,1,84,0.24174999998649582,0.24174999998649582
tokenizer-use_fast-True,tokenizer,,,,,1,85,0.2312500000698492,0.2312500000698492
tokenizer-use_fast-True,tokenizer,,,,,1,86,0.2019160019699484,0.2019160019699484
tokenizer-use_fast-True,tokenizer,,,,,1,87,0.2342080042581074,0.2342080042581074
tokenizer-use_fast-True,tokenizer,,,,,1,88,0.23129200417315587,0.23129200417315587
tokenizer-use_fast-True,tokenizer,,,,,1,89,0.2353750023758039,0.2353750023758039
tokenizer-use_fast-True,tokenizer,,,,,1,90,0.2368339992244728,0.2368339992244728
tokenizer-use_fast-True,tokenizer,,,,,1,91,0.2270420009153895,0.2270420009153895
tokenizer-use_fast-True,tokenizer,,,,,1,92,0.2164170000469312,0.2164170000469312
tokenizer-use_fast-True,tokenizer,,,,,1,93,0.2459579991409555,0.2459579991409555
tokenizer-use_fast-True,tokenizer,,,,,1,94,0.030082999728620052,0.030082999728620052
tokenizer-use_fast-True,tokenizer,,,,,1,95,0.2241670008515939,0.2241670008515939
tokenizer-use_fast-True,tokenizer,,,,,1,96,0.25400000595254824,0.25400000595254824
tokenizer-use_fast-True,tokenizer,,,,,1,97,0.22116699983598664,0.22116699983598664
tokenizer-use_fast-True,tokenizer,,,,,1,98,0.22920899937162176,0.22920899937162176
tokenizer-use_fast-True,tokenizer,,,,,1,99,0.22508300025947392,0.22508300025947392
tokenizer-use_fast-True,tokenizer,,,,,1,100,0.22241599799599499,0.22241599799599499
tokenizer-use_fast-True,tokenizer,,,,,1,101,0.2133329981006682,0.2133329981006682
tokenizer-use_fast-True,tokenizer,,,,,1,102,0.24095800472423434,0.24095800472423434
tokenizer-use_fast-True,tokenizer,,,,,1,103,0.22774999524699524,0.22774999524699524
tokenizer-use_fast-True,tokenizer,,,,,1,104,0.23254199913935736,0.23254199913935736
tokenizer-use_fast-True,tokenizer,,,,,1,105,0.22366600023815408,0.22366600023815408
tokenizer-use_fast-True,tokenizer,,,,,1,106,0.27295899781165645,0.27295899781165645
tokenizer-use_fast-True,tokenizer,,,,,1,107,0.21874999947613105,0.21874999947613105
tokenizer-use_fast-True,tokenizer,,,,,1,108,0.2195409979321994,0.2195409979321994
tokenizer-use_fast-True,tokenizer,,,,,1,109,0.20687500364147127,0.20687500364147127
tokenizer-use_fast-True,tokenizer,,,,,1,110,0.20316700101830065,0.20316700101830065
tokenizer-use_fast-True,tokenizer,,,,,1,111,0.23008299467619509,0.23008299467619509
tokenizer-use_fast-True,tokenizer,,,,,1,112,0.23670800146646798,0.23670800146646798
tokenizer-use_fast-True,tokenizer,,,,,1,113,0.24200000189011917,0.24200000189011917
tokenizer-use_fast-True,tokenizer,,,,,1,114,0.2076660020975396,0.2076660020975396
tokenizer-use_fast-True,tokenizer,,,,,1,115,0.2091670030495152,0.2091670030495152
tokenizer-use_fast-True,tokenizer,,,,,1,116,0.2017499937210232,0.2017499937210232
tokenizer-use_fast-True,tokenizer,,,,,1,117,0.22766699839849025,0.22766699839849025
tokenizer-use_fast-True,tokenizer,,,,,1,118,0.2684159990167245,0.2684159990167245
tokenizer-use_fast-True,tokenizer,,,,,1,119,0.24124999617924914,0.24124999617924914
tokenizer-use_fast-True,tokenizer,,,,,1,120,0.23120800324250013,0.23120800324250013
tokenizer-use_fast-True,tokenizer,,,,,1,121,0.1077920023817569,0.1077920023817569
tokenizer-use_fast-True,tokenizer,,,,,1,122,0.23808300466043875,0.23808300466043875
tokenizer-use_fast-True,tokenizer,,,,,1,123,0.2569999996921979,0.2569999996921979
tokenizer-use_fast-True,tokenizer,,,,,1,124,0.13475000014295802,0.13475000014295802
tokenizer-use_fast-True,tokenizer,,,,,1,125,0.21891600044909865,0.21891600044909865
tokenizer-use_fast-True,tokenizer,,,,,1,126,0.26958300441037863,0.26958300441037863
tokenizer-use_fast-True,tokenizer,,,,,1,127,0.24624999787192792,0.24624999787192792
tokenizer-use_fast-True,tokenizer,,,,,1,128,0.23458399664377794,0.23458399664377794
tokenizer-use_fast-True,tokenizer,,,,,1,129,0.2516670065233484,0.2516670065233484
tokenizer-use_fast-True,tokenizer,,,,,1,130,0.5754590019932948,0.5754590019932948
tokenizer-use_fast-True,tokenizer,,,,,1,131,0.30295799660962075,0.30295799660962075
tokenizer-use_fast-True,tokenizer,,,,,1,132,0.3168339972035028,0.3168339972035028
tokenizer-use_fast-True,tokenizer,,,,,1,133,0.36254199949325994,0.36254199949325994
tokenizer-use_fast-True,tokenizer,,,,,1,134,0.2757499969447963,0.2757499969447963
tokenizer-use_fast-True,tokenizer,,,,,1,135,0.30441700073424727,0.30441700073424727
tokenizer-use_fast-True,tokenizer,,,,,1,136,0.22108399571152404,0.22108399571152404
tokenizer-use_fast-True,tokenizer,,,,,1,137,0.24779199884505942,0.24779199884505942
tokenizer-use_fast-True,tokenizer,,,,,1,138,0.22708300093654543,0.22708300093654543
tokenizer-use_fast-True,tokenizer,,,,,1,139,0.23949999740580097,0.23949999740580097
tokenizer-use_fast-True,tokenizer,,,,,1,140,0.2251250043627806,0.2251250043627806
tokenizer-use_fast-True,tokenizer,,,,,1,141,0.24550000671297312,0.24550000671297312
tokenizer-use_fast-True,tokenizer,,,,,1,142,0.22562500089406967,0.22562500089406967
tokenizer-use_fast-True,tokenizer,,,,,1,143,0.21791700419271365,0.21791700419271365
tokenizer-use_fast-True,tokenizer,,,,,1,144,0.027750000299420208,0.027750000299420208
tokenizer-use_fast-True,tokenizer,,,,,1,145,0.21633299911627546,0.21633299911627546
tokenizer-use_fast-True,tokenizer,,,,,1,146,0.22812500537838787,0.22812500537838787
tokenizer-use_fast-True,tokenizer,,,,,1,147,0.21854100486962125,0.21854100486962125
tokenizer-use_fast-True,tokenizer,,,,,1,148,0.22566599363926798,0.22566599363926798
tokenizer-use_fast-True,tokenizer,,,,,1,149,0.21158299932722002,0.21158299932722002
tokenizer-use_fast-True,tokenizer,,,,,1,150,0.21991699759382755,0.21991699759382755
tokenizer-use_fast-True,tokenizer,,,,,1,151,0.20450000010896474,0.20450000010896474
tokenizer-use_fast-True,tokenizer,,,,,1,152,0.22870799875818193,0.22870799875818193
tokenizer-use_fast-True,tokenizer,,,,,1,153,0.22483399516204372,0.22483399516204372
tokenizer-use_fast-True,tokenizer,,,,,1,154,0.23341699852608144,0.23341699852608144
tokenizer-use_fast-True,tokenizer,,,,,1,155,0.21187500533415005,0.21187500533415005
tokenizer-use_fast-True,tokenizer,,,,,1,156,0.20579100237227976,0.20579100237227976
tokenizer-use_fast-True,tokenizer,,,,,1,157,0.20204100292176008,0.20204100292176008
tokenizer-use_fast-True,tokenizer,,,,,1,158,0.21437500254251063,0.21437500254251063
tokenizer-use_fast-True,tokenizer,,,,,1,159,0.20366699754958972,0.20366699754958972
tokenizer-use_fast-True,tokenizer,,,,,1,160,0.21791699691675603,0.21791699691675603
tokenizer-use_fast-True,tokenizer,,,,,1,161,0.2723340003285557,0.2723340003285557
tokenizer-use_fast-True,tokenizer,,,,,1,162,0.2646249995450489,0.2646249995450489
tokenizer-use_fast-True,tokenizer,,,,,1,163,0.24750000011408702,0.24750000011408702
tokenizer-use_fast-True,tokenizer,,,,,1,164,0.2315419988008216,0.2315419988008216
tokenizer-use_fast-True,tokenizer,,,,,1,165,0.23129199689719826,0.23129199689719826
tokenizer-use_fast-True,tokenizer,,,,,1,166,0.22941699717193842,0.22941699717193842
tokenizer-use_fast-True,tokenizer,,,,,1,167,0.2268329990329221,0.2268329990329221
tokenizer-use_fast-True,tokenizer,,,,,1,168,0.24249999842140824,0.24249999842140824
tokenizer-use_fast-True,tokenizer,,,,,1,169,0.23704199702478945,0.23704199702478945
tokenizer-use_fast-True,tokenizer,,,,,1,170,0.22208299924386665,0.22208299924386665
tokenizer-use_fast-True,tokenizer,,,,,1,171,0.10616699728416279,0.10616699728416279
tokenizer-use_fast-True,tokenizer,,,,,1,172,0.22470800467999652,0.22470800467999652
tokenizer-use_fast-True,tokenizer,,,,,1,173,0.21545799972955137,0.21545799972955137
tokenizer-use_fast-True,tokenizer,,,,,1,174,0.12691700248979032,0.12691700248979032
tokenizer-use_fast-True,tokenizer,,,,,1,175,0.2210000020568259,0.2210000020568259
tokenizer-use_fast-True,tokenizer,,,,,1,176,0.2185830016969703,0.2185830016969703
tokenizer-use_fast-True,tokenizer,,,,,1,177,0.23924999550217763,0.23924999550217763
tokenizer-use_fast-True,tokenizer,,,,,1,178,0.23508300364483148,0.23508300364483148
tokenizer-use_fast-True,tokenizer,,,,,1,179,0.2612080061226152,0.2612080061226152
tokenizer-use_fast-True,tokenizer,,,,,1,180,0.2456660004099831,0.2456660004099831
tokenizer-use_fast-True,tokenizer,,,,,1,181,0.2413340043858625,0.2413340043858625
tokenizer-use_fast-True,tokenizer,,,,,1,182,0.237083004321903,0.237083004321903
tokenizer-use_fast-True,tokenizer,,,,,1,183,0.23845800023991615,0.23845800023991615
tokenizer-use_fast-True,tokenizer,,,,,1,184,0.2368339992244728,0.2368339992244728
tokenizer-use_fast-True,tokenizer,,,,,1,185,0.22029200044926256,0.22029200044926256
tokenizer-use_fast-True,tokenizer,,,,,1,186,0.19358300050953403,0.19358300050953403
tokenizer-use_fast-True,tokenizer,,,,,1,187,0.2247909942525439,0.2247909942525439
tokenizer-use_fast-True,tokenizer,,,,,1,188,0.21141699835425243,0.21141699835425243
tokenizer-use_fast-True,tokenizer,,,,,1,189,0.2141660006600432,0.2141660006600432
tokenizer-use_fast-True,tokenizer,,,,,1,190,0.2190409941249527,0.2190409941249527
tokenizer-use_fast-True,tokenizer,,,,,1,191,0.2426249993732199,0.2426249993732199
tokenizer-use_fast-True,tokenizer,,,,,1,192,0.2181249947170727,0.2181249947170727
tokenizer-use_fast-True,tokenizer,,,,,1,193,0.2202909963671118,0.2202909963671118
tokenizer-use_fast-True,tokenizer,,,,,1,194,0.027000001864507794,0.027000001864507794
tokenizer-use_fast-True,tokenizer,,,,,1,195,0.20737500017276034,0.20737500017276034
tokenizer-use_fast-True,tokenizer,,,,,1,196,0.23366599634755403,0.23366599634755403
tokenizer-use_fast-True,tokenizer,,,,,1,197,0.21429100161185488,0.21429100161185488
tokenizer-use_fast-True,tokenizer,,,,,1,198,0.21887500042794272,0.21887500042794272
tokenizer-use_fast-True,tokenizer,,,,,1,199,0.22983300004852936,0.22983300004852936
tokenizer-use_fast-True,tokenizer,,,,,1,200,0.22775000252295285,0.22775000252295285
tokenizer-use_fast-True,tokenizer,,,,,1,201,0.2148749990737997,0.2148749990737997
tokenizer-use_fast-True,tokenizer,,,,,1,202,0.22162499953992665,0.22162499953992665
tokenizer-use_fast-True,tokenizer,,,,,1,203,0.2177499991375953,0.2177499991375953
tokenizer-use_fast-True,tokenizer,,,,,1,204,0.21475000539794564,0.21475000539794564
tokenizer-use_fast-True,tokenizer,,,,,1,205,0.2189579972764477,0.2189579972764477
tokenizer-use_fast-True,tokenizer,,,,,1,206,0.21670799469575286,0.21670799469575286
tokenizer-use_fast-True,tokenizer,,,,,1,207,0.23595800303155556,0.23595800303155556
tokenizer-use_fast-True,tokenizer,,,,,1,208,0.2629590017022565,0.2629590017022565
tokenizer-use_fast-True,tokenizer,,,,,1,209,0.22745799651602283,0.22745799651602283
tokenizer-use_fast-True,tokenizer,,,,,1,210,0.2119169948855415,0.2119169948855415
tokenizer-use_fast-True,tokenizer,,,,,1,211,0.24329099687747657,0.24329099687747657
tokenizer-use_fast-True,tokenizer,,,,,1,212,0.21158400340937078,0.21158400340937078
tokenizer-use_fast-True,tokenizer,,,,,1,213,0.22625000565312803,0.22625000565312803
tokenizer-use_fast-True,tokenizer,,,,,1,214,0.2170830048271455,0.2170830048271455
tokenizer-use_fast-True,tokenizer,,,,,1,215,0.21825000294484198,0.21825000294484198
tokenizer-use_fast-True,tokenizer,,,,,1,216,0.21558300068136305,0.21558300068136305
tokenizer-use_fast-True,tokenizer,,,,,1,217,0.21141699835425243,0.21141699835425243
tokenizer-use_fast-True,tokenizer,,,,,1,218,0.2217919973190874,0.2217919973190874
tokenizer-use_fast-True,tokenizer,,,,,1,219,0.2181249947170727,0.2181249947170727
tokenizer-use_fast-True,tokenizer,,,,,1,220,0.2283750000060536,0.2283750000060536
tokenizer-use_fast-True,tokenizer,,,,,1,221,0.09908299398375675,0.09908299398375675
tokenizer-use_fast-True,tokenizer,,,,,1,222,0.2189169972552918,0.2189169972552918
tokenizer-use_fast-True,tokenizer,,,,,1,223,0.20887499704258516,0.20887499704258516
tokenizer-use_fast-True,tokenizer,,,,,1,224,0.11462499969638884,0.11462499969638884
tokenizer-use_fast-True,tokenizer,,,,,1,225,0.2352920055272989,0.2352920055272989
tokenizer-use_fast-True,tokenizer,,,,,1,226,0.22720899869455025,0.22720899869455025
tokenizer-use_fast-True,tokenizer,,,,,1,227,0.22462500055553392,0.22462500055553392
tokenizer-use_fast-True,tokenizer,,,,,1,228,0.22695799998473376,0.22695799998473376
tokenizer-use_fast-True,tokenizer,,,,,1,229,0.2353329982724972,0.2353329982724972
tokenizer-use_fast-True,tokenizer,,,,,1,230,0.22237499797483906,0.22237499797483906
tokenizer-use_fast-True,tokenizer,,,,,1,231,0.2398329961579293,0.2398329961579293
tokenizer-use_fast-True,tokenizer,,,,,1,232,0.21679099882021546,0.21679099882021546
tokenizer-use_fast-True,tokenizer,,,,,1,233,0.2364999963901937,0.2364999963901937
tokenizer-use_fast-True,tokenizer,,,,,1,234,0.23995799710974097,0.23995799710974097
tokenizer-use_fast-True,tokenizer,,,,,1,235,0.22808399808127433,0.22808399808127433
tokenizer-use_fast-True,tokenizer,,,,,1,236,0.207582997973077,0.207582997973077
tokenizer-use_fast-True,tokenizer,,,,,1,237,0.21425000159069896,0.21425000159069896
tokenizer-use_fast-True,tokenizer,,,,,1,238,0.22687499586027116,0.22687499586027116
tokenizer-use_fast-True,tokenizer,,,,,1,239,0.24220799969043583,0.24220799969043583
tokenizer-use_fast-True,tokenizer,,,,,1,240,0.22249999892665073,0.22249999892665073
tokenizer-use_fast-True,tokenizer,,,,,1,241,0.22154199541546404,0.22154199541546404
tokenizer-use_fast-True,tokenizer,,,,,1,242,0.21529199875658378,0.21529199875658378
tokenizer-use_fast-True,tokenizer,,,,,1,243,0.22391699894797057,0.22391699894797057
tokenizer-use_fast-True,tokenizer,,,,,1,244,0.025041001208592206,0.025041001208592206
tokenizer-use_fast-True,tokenizer,,,,,1,245,0.2202500036219135,0.2202500036219135
tokenizer-use_fast-True,tokenizer,,,,,1,246,0.24745800328673795,0.24745800328673795
tokenizer-use_fast-True,tokenizer,,,,,1,247,0.24162499903468415,0.24162499903468415
tokenizer-use_fast-True,tokenizer,,,,,1,248,0.2108330008923076,0.2108330008923076
tokenizer-use_fast-True,tokenizer,,,,,1,249,0.21479099814314395,0.21479099814314395
tokenizer-use_fast-True,tokenizer,,,,,1,250,0.1977499996428378,0.1977499996428378
tokenizer-use_fast-True,tokenizer,,,,,1,251,0.22529199486598372,0.22529199486598372
tokenizer-use_fast-True,tokenizer,,,,,1,252,0.2347920017200522,0.2347920017200522
tokenizer-use_fast-True,tokenizer,,,,,1,253,0.229124998440966,0.229124998440966
tokenizer-use_fast-True,tokenizer,,,,,1,254,0.2329580020159483,0.2329580020159483
tokenizer-use_fast-True,tokenizer,,,,,1,255,0.2180419978685677,0.2180419978685677
tokenizer-use_fast-True,tokenizer,,,,,1,256,0.21033299708506092,0.21033299708506092
tokenizer-use_fast-True,tokenizer,,,,,1,257,0.2006249997066334,0.2006249997066334
tokenizer-use_fast-True,tokenizer,,,,,1,258,0.24479199782945216,0.24479199782945216
tokenizer-use_fast-True,tokenizer,,,,,1,259,0.21474999812198803,0.21474999812198803
tokenizer-use_fast-True,tokenizer,,,,,1,260,0.21270800061756745,0.21270800061756745
tokenizer-use_fast-True,tokenizer,,,,,1,261,0.23083400446921587,0.23083400446921587
tokenizer-use_fast-True,tokenizer,,,,,1,262,0.2243330018245615,0.2243330018245615
tokenizer-use_fast-True,tokenizer,,,,,1,263,0.22508300025947392,0.22508300025947392
tokenizer-use_fast-True,tokenizer,,,,,1,264,0.21320799714885652,0.21320799714885652
tokenizer-use_fast-True,tokenizer,,,,,1,265,0.23154099471867085,0.23154099471867085
tokenizer-use_fast-True,tokenizer,,,,,1,266,0.21987500076647848,0.21987500076647848
tokenizer-use_fast-True,tokenizer,,,,,1,267,0.22020900360075757,0.22020900360075757
tokenizer-use_fast-True,tokenizer,,,,,1,268,0.23016700288280845,0.23016700288280845
tokenizer-use_fast-True,tokenizer,,,,,1,269,0.22129200078779832,0.22129200078779832
tokenizer-use_fast-True,tokenizer,,,,,1,270,0.22483399516204372,0.22483399516204372
tokenizer-use_fast-True,tokenizer,,,,,1,271,0.12425000022631139,0.12425000022631139
tokenizer-use_fast-True,tokenizer,,,,,1,272,0.21249999554129317,0.21249999554129317
tokenizer-use_fast-True,tokenizer,,,,,1,273,0.22433399863075465,0.22433399863075465
tokenizer-use_fast-True,tokenizer,,,,,1,274,0.11212500248802826,0.11212500248802826
tokenizer-use_fast-True,tokenizer,,,,,1,275,0.24191600095946342,0.24191600095946342
tokenizer-use_fast-True,tokenizer,,,,,1,276,0.22379100118996575,0.22379100118996575
tokenizer-use_fast-True,tokenizer,,,,,1,277,0.2284579968545586,0.2284579968545586
tokenizer-use_fast-True,tokenizer,,,,,1,278,0.24699999630684033,0.24699999630684033
tokenizer-use_fast-True,tokenizer,,,,,1,279,0.2553750018705614,0.2553750018705614
tokenizer-use_fast-True,tokenizer,,,,,1,280,0.22824999905424193,0.22824999905424193
tokenizer-use_fast-True,tokenizer,,,,,1,281,0.2345000029890798,0.2345000029890798
tokenizer-use_fast-True,tokenizer,,,,,1,282,0.2162079981644638,0.2162079981644638
tokenizer-use_fast-True,tokenizer,,,,,1,283,0.24466600007144734,0.24466600007144734
tokenizer-use_fast-True,tokenizer,,,,,1,284,0.23070799943525344,0.23070799943525344
tokenizer-use_fast-True,tokenizer,,,,,1,285,0.21537500288104638,0.21537500288104638
tokenizer-use_fast-True,tokenizer,,,,,1,286,0.18825000006472692,0.18825000006472692
tokenizer-use_fast-True,tokenizer,,,,,1,287,0.21666700195055455,0.21666700195055455
tokenizer-use_fast-True,tokenizer,,,,,1,288,0.2141660006600432,0.2141660006600432
tokenizer-use_fast-True,tokenizer,,,,,1,289,0.23729100212221965,0.23729100212221965
tokenizer-use_fast-True,tokenizer,,,,,1,290,0.21762499818578362,0.21762499818578362
tokenizer-use_fast-True,tokenizer,,,,,1,291,0.2090419948217459,0.2090419948217459
tokenizer-use_fast-True,tokenizer,,,,,1,292,0.20375000167405233,0.20375000167405233
tokenizer-use_fast-True,tokenizer,,,,,1,293,0.2234999992651865,0.2234999992651865
tokenizer-use_fast-True,tokenizer,,,,,1,294,0.02504199801478535,0.02504199801478535
tokenizer-use_fast-True,tokenizer,,,,,1,295,0.19749999773921445,0.19749999773921445
tokenizer-use_fast-True,tokenizer,,,,,1,296,0.21837500389665365,0.21837500389665365
tokenizer-use_fast-True,tokenizer,,,,,1,297,0.20545800362015143,0.20545800362015143
tokenizer-use_fast-True,tokenizer,,,,,1,298,0.22095799795351923,0.22095799795351923
tokenizer-use_fast-True,tokenizer,,,,,1,299,0.2084580046357587,0.2084580046357587
tokenizer-use_fast-True,tokenizer,,,,,1,300,0.243875001615379,0.243875001615379
tokenizer-use_fast-True,tokenizer,,,,,1,301,0.22400000307243317,0.22400000307243317
tokenizer-use_fast-True,tokenizer,,,,,1,302,0.22641700343228877,0.22641700343228877
tokenizer-use_fast-True,tokenizer,,,,,1,303,0.23504200362367555,0.23504200362367555
tokenizer-use_fast-True,tokenizer,,,,,1,304,0.21579200256383047,0.21579200256383047
tokenizer-use_fast-True,tokenizer,,,,,1,305,0.22312499640975147,0.22312499640975147
tokenizer-use_fast-True,tokenizer,,,,,1,306,0.21241699869278818,0.21241699869278818
tokenizer-use_fast-True,tokenizer,,,,,1,307,0.20633399981306866,0.20633399981306866
tokenizer-use_fast-True,tokenizer,,,,,1,308,0.23679100559093058,0.23679100559093058
