.opencode/changelog/mcp-tooling/mcp-obsidian	../../skills/mcp-tooling/mcp-obsidian/changelog	yes	no	.opencode/skills/mcp-tooling/mcp-obsidian/changelog
.opencode/changelog/mcp-tooling/mcp-refero	../../skills/mcp-tooling/mcp-refero/changelog	yes	no	.opencode/skills/mcp-tooling/mcp-refero/changelog
.opencode/changelog/mcp-tooling/parent	../../skills/mcp-tooling/changelog	yes	no	.opencode/skills/mcp-tooling/changelog
.opencode/changelog/sk-code/code-mobile-cli	../../skills/sk-code/sk-code-mobile-cli/changelog	yes	no	.opencode/skills/sk-code/sk-code-mobile-cli/changelog
.opencode/changelog/sk-code/code-obsidian	../../skills/sk-code/sk-code-obsidian/changelog	yes	no	.opencode/skills/sk-code/sk-code-obsidian/changelog
.opencode/changelog/sk-code/code-opencode	../../skills/sk-code/sk-code-opencode/changelog	yes	no	.opencode/skills/sk-code/sk-code-opencode/changelog
.opencode/changelog/sk-code/code-quality	../../skills/sk-code/sk-code-quality/changelog	yes	no	.opencode/skills/sk-code/sk-code-quality/changelog
.opencode/changelog/sk-code/code-review	../../skills/sk-code/sk-code-review/changelog	yes	no	.opencode/skills/sk-code/sk-code-review/changelog
.opencode/changelog/sk-code/code-webflow	../../skills/sk-code/sk-code-webflow/changelog	yes	no	.opencode/skills/sk-code/sk-code-webflow/changelog
.opencode/changelog/sk-code/parent	../../skills/sk-code/changelog	yes	no	.opencode/skills/sk-code/changelog
.opencode/changelog/sk-communication	../skills/sk-communication/changelog	yes	no	.opencode/skills/sk-communication/changelog
.opencode/changelog/sk-design	../skills/sk-design/changelog	yes	no	.opencode/skills/sk-design/changelog
.opencode/changelog/sk-design-md-generator	../skills/sk-design-md-generator/changelog	yes	yes	.opencode/skills/sk-design-md-generator/changelog
.opencode/changelog/sk-doc/create-agent	../../skills/sk-doc/sk-create-agent/changelog	yes	no	.opencode/skills/sk-doc/sk-create-agent/changelog
.opencode/changelog/sk-doc/create-benchmark	../../skills/sk-doc/sk-create-benchmark/changelog	yes	no	.opencode/skills/sk-doc/sk-create-benchmark/changelog
.opencode/changelog/sk-doc/create-changelog	../../skills/sk-doc/sk-create-changelog/changelog	yes	no	.opencode/skills/sk-doc/sk-create-changelog/changelog
.opencode/changelog/sk-doc/create-command	../../skills/sk-doc/sk-create-command/changelog	yes	no	.opencode/skills/sk-doc/sk-create-command/changelog
.opencode/changelog/sk-doc/create-diagram	../../skills/sk-doc/sk-create-diagram/changelog	yes	yes	.opencode/skills/sk-doc/sk-create-diagram/changelog
.opencode/changelog/sk-doc/create-diff	../../skills/sk-doc/sk-create-diff/changelog	yes	no	.opencode/skills/sk-doc/sk-create-diff/changelog
.opencode/changelog/sk-doc/create-feature-catalog	../../skills/sk-doc/sk-create-feature-catalog/changelog	yes	no	.opencode/skills/sk-doc/sk-create-feature-catalog/changelog
.opencode/changelog/sk-doc/create-manual-testing-playbook	../../skills/sk-doc/sk-create-manual-testing-playbook/changelog	yes	no	.opencode/skills/sk-doc/sk-create-manual-testing-playbook/changelog
.opencode/changelog/sk-doc/create-quality-control	../../skills/sk-doc/sk-create-quality-control/changelog	yes	no	.opencode/skills/sk-doc/sk-create-quality-control/changelog
.opencode/changelog/sk-doc/create-readme	../../skills/sk-doc/sk-create-readme/changelog	yes	no	.opencode/skills/sk-doc/sk-create-readme/changelog
.opencode/changelog/sk-doc/create-repo-rule	../../skills/sk-doc/sk-create-repo-rule/changelog	yes	no	.opencode/skills/sk-doc/sk-create-repo-rule/changelog
.opencode/changelog/sk-doc/create-skill	../../skills/sk-doc/sk-create-skill/changelog	yes	no	.opencode/skills/sk-doc/sk-create-skill/changelog
.opencode/changelog/sk-doc/parent	../../skills/sk-doc/changelog	yes	no	.opencode/skills/sk-doc/changelog
.opencode/changelog/sk-git	../skills/sk-git/changelog	yes	no	.opencode/skills/sk-git/changelog
.opencode/changelog/sk-prompt	../skills/sk-prompt/changelog	yes	no	.opencode/skills/sk-prompt/changelog
.opencode/changelog/sk-vision	../skills/sk-vision/changelog	yes	no	.opencode/skills/sk-vision/changelog
.opencode/changelog/system-deep-loop/deep-ai-council	../../skills/system-deep-loop/deep-ai-council/changelog	yes	no	.opencode/skills/system-deep-loop/deep-ai-council/changelog
.opencode/changelog/system-deep-loop/deep-improvement	../../skills/system-deep-loop/deep-improvement/changelog	yes	no	.opencode/skills/system-deep-loop/deep-improvement/changelog
.opencode/changelog/system-deep-loop/deep-research	../../skills/system-deep-loop/deep-research/changelog	yes	no	.opencode/skills/system-deep-loop/deep-research/changelog
.opencode/changelog/system-deep-loop/deep-review	../../skills/system-deep-loop/deep-review/changelog	yes	no	.opencode/skills/system-deep-loop/deep-review/changelog
.opencode/changelog/system-deep-loop/parent	../../skills/system-deep-loop/changelog	yes	no	.opencode/skills/system-deep-loop/changelog
.opencode/changelog/system-deep-loop/runtime	../../skills/system-deep-loop/runtime/changelog	yes	no	.opencode/skills/system-deep-loop/runtime/changelog
.opencode/changelog/system-skill-advisor	../skills/system-skill-advisor/changelog	yes	no	.opencode/skills/system-skill-advisor/changelog
.opencode/changelog/system-spec-kit	../skills/system-spec-kit/changelog	yes	no	.opencode/skills/system-spec-kit/changelog
.opencode/hooks/codex-watchdog/opencode/codex-hooks-watchdog.js	../../../plugins/codex-hooks-watchdog.js	yes	no	.opencode/plugins/codex-hooks-watchdog.js
.opencode/hooks/completion/claude/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/claude/completion-evidence-stop.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/completion-evidence-stop.cjs
.opencode/hooks/completion/codex/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/codex/completion-evidence-stop.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/completion-evidence-stop.cjs
.opencode/hooks/completion/cursor/completion-evidence-response.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/completion-evidence-response.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/completion-evidence-response.mjs
.opencode/hooks/completion/devin/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs
.opencode/hooks/completion/opencode/system-completion-sentinel.js	../../../plugins/system-completion-sentinel.js	yes	no	.opencode/plugins/system-completion-sentinel.js
.opencode/hooks/completion/opencode/system-speckit-completion.js	../../../plugins/system-speckit-completion.js	yes	no	.opencode/plugins/system-speckit-completion.js
.opencode/hooks/completion/pi/completion-evidence.ts	../../../skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts
.opencode/hooks/directive-lifecycle/claude/directive-lifecycle-boundary.ts	../../../skills/system-skill-advisor/hooks/claude/directive-lifecycle-boundary.ts	yes	no	.opencode/skills/system-skill-advisor/hooks/claude/directive-lifecycle-boundary.ts
.opencode/hooks/directive-lifecycle/claude/speckit-directive-lifecycle-boundary.ts	../../../skills/system-spec-kit/runtime/hooks/claude/directive-lifecycle-boundary.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/directive-lifecycle-boundary.ts
.opencode/hooks/dispatch/cursor/post-tool-use.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs
.opencode/hooks/dispatch/opencode/cli-dispatch-audit.js	../../../plugins/cli-dispatch-audit.js	yes	no	.opencode/plugins/cli-dispatch-audit.js
.opencode/hooks/dist-freshness/claude/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.opencode/hooks/dist-freshness/codex/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.opencode/hooks/dist-freshness/cursor/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.opencode/hooks/dist-freshness/devin/check-dist-staleness.sh	../../../skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.opencode/hooks/dist-freshness/opencode/system-dist-freshness-guard.js	../../../plugins/system-dist-freshness-guard.js	yes	no	.opencode/plugins/system-dist-freshness-guard.js
.opencode/hooks/git-hooks-check/claude/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.opencode/hooks/git-hooks-check/codex/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.opencode/hooks/git-hooks-check/cursor/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.opencode/hooks/git-hooks-check/devin/check-git-hooks.sh	../../../bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.opencode/hooks/git-preflight/README.md	../../skills/sk-git/scripts/hooks/README.md	yes	no	.opencode/skills/sk-git/scripts/hooks/README.md
.opencode/hooks/git-preflight/opencode/sk-git-preflight-advisory.js	../../../plugins/sk-git-preflight-advisory.js	yes	no	.opencode/plugins/sk-git-preflight-advisory.js
.opencode/hooks/git-preflight/pi/git-preflight-advisory.ts	../../../skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	yes	no	.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts
.opencode/hooks/git-preflight/shared/git-preflight-advisory.mjs	../../../skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	yes	no	.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs
.opencode/hooks/git-primary-reconcile/claude/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	no	.opencode/bin/git-primary-reconcile.sh
.opencode/hooks/git-primary-reconcile/codex/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	no	.opencode/bin/git-primary-reconcile.sh
.opencode/hooks/git-primary-reconcile/pi/git-primary-reconcile.sh	../../../bin/git-primary-reconcile.sh	yes	no	.opencode/bin/git-primary-reconcile.sh
.opencode/hooks/git-worktree-guard/claude/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.opencode/hooks/git-worktree-guard/codex/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.opencode/hooks/git-worktree-guard/cursor/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.opencode/hooks/git-worktree-guard/devin/worktree-guard.sh	../../../bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.opencode/hooks/goal/opencode/opencode-goal.js	../../../plugins/opencode-goal.js	yes	no	.opencode/plugins/opencode-goal.js
.opencode/hooks/hook-install/claude/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	no	.opencode/bin/install-codex-hooks.mjs
.opencode/hooks/hook-install/cursor/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	no	.opencode/bin/install-codex-hooks.mjs
.opencode/hooks/hook-install/devin/install-codex-hooks.mjs	../../../bin/install-codex-hooks.mjs	yes	no	.opencode/bin/install-codex-hooks.mjs
.opencode/hooks/mcp-route-guard/opencode/mcp-route-guard.js	../../../plugins/mcp-route-guard.js	yes	no	.opencode/plugins/mcp-route-guard.js
.opencode/hooks/permission-policy/devin/permission-request-policy.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs
.opencode/hooks/post-edit-quality/cursor/post-tool-use.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs
.opencode/hooks/post-edit-quality/opencode/sk-code-post-edit-quality.js	../../../plugins/sk-code-post-edit-quality.js	yes	no	.opencode/plugins/sk-code-post-edit-quality.js
.opencode/hooks/session-cleanup/claude/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.opencode/hooks/session-cleanup/codex/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.opencode/hooks/session-cleanup/cursor/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.opencode/hooks/session-cleanup/devin/session-cleanup.sh	../../../scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.opencode/hooks/session-cleanup/opencode/session-cleanup.js	../../../plugins/session-cleanup.js	yes	no	.opencode/plugins/session-cleanup.js
.opencode/hooks/session-lifecycle/claude/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/compact-inject.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/compact-inject.js
.opencode/hooks/session-lifecycle/claude/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/claude/compact-inject.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/compact-inject.ts
.opencode/hooks/session-lifecycle/claude/session-prime.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-prime.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/session-prime.js
.opencode/hooks/session-lifecycle/claude/session-prime.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-prime.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/session-prime.ts
.opencode/hooks/session-lifecycle/claude/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/session-stop.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/session-stop.js
.opencode/hooks/session-lifecycle/claude/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/claude/session-stop.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/session-stop.ts
.opencode/hooks/session-lifecycle/codex/compact-inject.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/compact-inject.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/compact-inject.js
.opencode/hooks/session-lifecycle/codex/compact-inject.ts	../../../skills/system-spec-kit/runtime/hooks/codex/compact-inject.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/compact-inject.ts
.opencode/hooks/session-lifecycle/codex/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-start.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/session-start.js
.opencode/hooks/session-lifecycle/codex/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-start.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/session-start.ts
.opencode/hooks/session-lifecycle/codex/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/session-stop.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/session-stop.js
.opencode/hooks/session-lifecycle/codex/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/codex/session-stop.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/session-stop.ts
.opencode/hooks/session-lifecycle/cursor/precompact.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js
.opencode/hooks/session-lifecycle/cursor/precompact.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/precompact.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/precompact.ts
.opencode/hooks/session-lifecycle/cursor/session-end.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js
.opencode/hooks/session-lifecycle/cursor/session-end.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-end.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/session-end.ts
.opencode/hooks/session-lifecycle/cursor/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js
.opencode/hooks/session-lifecycle/cursor/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/session-start.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/session-start.ts
.opencode/hooks/session-lifecycle/devin/post-compaction.cjs	../../../skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs
.opencode/hooks/session-lifecycle/devin/session-start.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js
.opencode/hooks/session-lifecycle/devin/session-start.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-start.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/session-start.ts
.opencode/hooks/session-lifecycle/devin/session-stop.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js
.opencode/hooks/session-lifecycle/devin/session-stop.ts	../../../skills/system-spec-kit/runtime/hooks/devin/session-stop.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/session-stop.ts
.opencode/hooks/session-lifecycle/pi/session-compact-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts
.opencode/hooks/session-lifecycle/pi/session-start-advisories.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts
.opencode/hooks/session-lifecycle/pi/session-start-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts
.opencode/hooks/session-lifecycle/pi/session-stop-context.ts	../../../skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts
.opencode/hooks/sk-vision/devin/sk-vision.mjs	../../../skills/sk-vision/hooks/devin/sk-vision.mjs	yes	no	.opencode/skills/sk-vision/hooks/devin/sk-vision.mjs
.opencode/hooks/sk-vision/opencode/sk-vision.ts	../../../skills/sk-vision/hooks/opencode/sk-vision.ts	yes	no	.opencode/skills/sk-vision/hooks/opencode/sk-vision.ts
.opencode/hooks/sk-vision/pi/sk-vision.ts	../../../skills/sk-vision/hooks/pi/sk-vision.ts	yes	no	.opencode/skills/sk-vision/hooks/pi/sk-vision.ts
.opencode/hooks/skill-advisor/README.md	../../skills/system-skill-advisor/hooks/skill-advisor-hook.md	yes	no	.opencode/skills/system-skill-advisor/hooks/skill-advisor-hook.md
.opencode/hooks/skill-advisor/claude/speckit-user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/claude/user-prompt-submit.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/user-prompt-submit.ts
.opencode/hooks/skill-advisor/claude/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/claude/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/claude/user-prompt-submit.js
.opencode/hooks/skill-advisor/claude/user-prompt-submit.ts	../../../skills/system-skill-advisor/hooks/claude/user-prompt-submit.ts	yes	no	.opencode/skills/system-skill-advisor/hooks/claude/user-prompt-submit.ts
.opencode/hooks/skill-advisor/codex/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/codex/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/codex/user-prompt-submit.js
.opencode/hooks/skill-advisor/codex/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/codex/user-prompt-submit.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/user-prompt-submit.ts
.opencode/hooks/skill-advisor/cursor/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js
.opencode/hooks/skill-advisor/cursor/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/user-prompt-submit.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/user-prompt-submit.ts
.opencode/hooks/skill-advisor/devin/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js
.opencode/hooks/skill-advisor/devin/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/devin/user-prompt-submit.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/user-prompt-submit.ts
.opencode/hooks/skill-advisor/opencode/system-skill-advisor.js	../../../plugins/system-skill-advisor.js	yes	no	.opencode/plugins/system-skill-advisor.js
.opencode/hooks/skill-advisor/pi/prompt-advisor.ts	../../../skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	yes	no	.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts
.opencode/hooks/spec-gate/README.md	../../skills/system-spec-kit/runtime/hooks/lib/spec-gate/README.md	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/lib/spec-gate/README.md
.opencode/hooks/spec-gate/claude/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/spec-gate-classify.mjs
.opencode/hooks/spec-gate/claude/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/claude/spec-gate-enforce.mjs
.opencode/hooks/spec-gate/codex/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/spec-gate-classify.mjs
.opencode/hooks/spec-gate/codex/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/codex/spec-gate-enforce.mjs
.opencode/hooks/spec-gate/cursor/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs
.opencode/hooks/spec-gate/cursor/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs
.opencode/hooks/spec-gate/cursor/spec-gate-prebind.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs
.opencode/hooks/spec-gate/devin/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs
.opencode/hooks/spec-gate/devin/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs
.opencode/hooks/spec-gate/opencode/system-spec-gate.js	../../../plugins/system-spec-gate.js	yes	no	.opencode/plugins/system-spec-gate.js
.opencode/hooks/spec-gate/pi/spec-gate-classify.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts
.opencode/hooks/spec-gate/pi/spec-gate-enforce.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts
.opencode/hooks/task-dispatch/opencode/system-deep-loop-guard.js	../../../plugins/system-deep-loop-guard.js	yes	no	.opencode/plugins/system-deep-loop-guard.js
.opencode/install-guides/MCP - Chrome Dev Tools.md	../skills/mcp-tooling/mcp-chrome-devtools/INSTALL-GUIDE.md	yes	no	.opencode/skills/mcp-tooling/mcp-chrome-devtools/INSTALL-GUIDE.md
.opencode/install-guides/MCP - Code Mode.md	../skills/mcp-code-mode/INSTALL-GUIDE.md	yes	no	.opencode/skills/mcp-code-mode/INSTALL-GUIDE.md
.opencode/install-guides/MCP - Skill Advisor.md	../skills/system-skill-advisor/INSTALL-GUIDE.md	yes	no	.opencode/skills/system-skill-advisor/INSTALL-GUIDE.md
.opencode/install-guides/install-scripts/install-chrome-devtools.sh	../../skills/mcp-tooling/mcp-chrome-devtools/scripts/install.sh	yes	no	.opencode/skills/mcp-tooling/mcp-chrome-devtools/scripts/install.sh
.opencode/install-guides/install-scripts/install-code-mode.sh	../../skills/mcp-code-mode/scripts/install.sh	yes	no	.opencode/skills/mcp-code-mode/scripts/install.sh
.opencode/manual-testing-playbook	skills/cli-external-orchestration/cli-opencode/manual-testing-playbook	yes	no	.opencode/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook
