.cursor/commands/rewrite-response-by-external-agent.md	../../.opencode/commands/rewrite/response-by-external-agent.md	yes	no	.opencode/commands/rewrite/response-by-external-agent.md
.cursor/commands/rewrite-response.md	../../.opencode/commands/rewrite/response.md	yes	no	.opencode/commands/rewrite/response.md
.cursor/commands/speckit-complete.md	../../.opencode/commands/speckit/complete.md	yes	no	.opencode/commands/speckit/complete.md
.cursor/commands/speckit-implement.md	../../.opencode/commands/speckit/implement.md	yes	no	.opencode/commands/speckit/implement.md
.cursor/commands/speckit-plan.md	../../.opencode/commands/speckit/plan.md	yes	no	.opencode/commands/speckit/plan.md
.cursor/commands/speckit-resume.md	../../.opencode/commands/speckit/resume.md	yes	no	.opencode/commands/speckit/resume.md
.cursor/commands/speckit-save.md	../../.opencode/commands/speckit/save.md	yes	no	.opencode/commands/speckit/save.md
.cursor/commands/speckit-search.md	../../.opencode/commands/speckit/search.md	yes	no	.opencode/commands/speckit/search.md
.cursor/hooks/check-dist-staleness.sh	../../.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh	yes	no	.opencode/skills/sk-code/sk-code-quality/scripts/check-dist-staleness.sh
.cursor/hooks/check-git-hooks.sh	../../.opencode/bin/check-git-hooks.sh	yes	no	.opencode/bin/check-git-hooks.sh
.cursor/hooks/dispatch-preflight-lint.mjs	../../.opencode/hooks/dispatch/cursor/dispatch-preflight-lint.mjs	yes	no	.opencode/hooks/dispatch/cursor/dispatch-preflight-lint.mjs
.cursor/hooks/git-preflight-advisory.mjs	../../.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	yes	no	.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs
.cursor/hooks/goal-inject.mjs	../../.opencode/hooks/goal/cursor/goal-inject.mjs	yes	no	.opencode/hooks/goal/cursor/goal-inject.mjs
.cursor/hooks/install-codex-hooks.mjs	../../.opencode/bin/install-codex-hooks.mjs	yes	no	.opencode/bin/install-codex-hooks.mjs
.cursor/hooks/mcp-route-guard.mjs	../../.opencode/hooks/mcp-route-guard/cursor/mcp-route-guard.mjs	yes	no	.opencode/hooks/mcp-route-guard/cursor/mcp-route-guard.mjs
.cursor/hooks/post-tool-use.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/post-tool-use.mjs
.cursor/hooks/precompact.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/precompact.js
.cursor/hooks/session-cleanup.sh	../../.opencode/scripts/session-cleanup.sh	yes	no	.opencode/scripts/session-cleanup.sh
.cursor/hooks/session-end.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-end.js
.cursor/hooks/session-start.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/session-start.js
.cursor/hooks/spec-gate-classify.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs
.cursor/hooks/spec-gate-enforce.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs
.cursor/hooks/spec-gate-prebind.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs	yes	no	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs
.cursor/hooks/task-dispatch-guard.mjs	../../.opencode/hooks/task-dispatch/cursor/task-dispatch-guard.mjs	yes	no	.opencode/hooks/task-dispatch/cursor/task-dispatch-guard.mjs
.cursor/hooks/user-prompt-submit.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js	yes	no	.opencode/skills/system-spec-kit/runtime/dist/hooks/cursor/user-prompt-submit.js
.cursor/hooks/worktree-guard.sh	../../.opencode/bin/worktree-guard.sh	yes	no	.opencode/bin/worktree-guard.sh
.cursor/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook	yes	no	.opencode/skills/cli-external-orchestration/cli-cursor/manual-testing-playbook
.cursor/rules/sk-vision.md	../../.opencode/skills/sk-vision/hooks/cursor/vision-rule.md	yes	no	.opencode/skills/sk-vision/hooks/cursor/vision-rule.md
